,Remittance-sending country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
11,Austria,1.0296940756971078,2.7261586854864577,1.4510655982241871,0.0,0.0,0.009116377046860457,0.00272293479281259,0.8515321886090463,5.933034109571404,0.0,10.268050411412139,0.0,0.5827540148213108,0.0,0.0,5.5909481426760355,0.022729883125266394,1.0119544825094122,46.98343051151244,0.061815549166944164,0.07233101585876898,2.1744853346138457,0.012194993269441156,0.7896762839529038,175.71476947238273,0.014310751952383207,8.074927103412179,0.0,21.12951409627507,0.548116185181021,0.0435420908182279,0.05574674313938487,0.39136994905069733,0.5272970486847399,2.4872789883768647,0.0,0.0,0.0,0.0,0.21754629471476236,109.1043559391001,3.1798980790772444,0.0,0.006461065298507337,0.0,0.7493826893288991,0.11750287203118609,99.49881930991091,0.0,0.0,0.6945833468929242,250.88421049017026,6.528668464144827,0.03909109768903426,0.01659595141804554,12.260746078712478,1.489449009482027,70.32459031918302,0.19754260248784386,0.0,0.0,0.935569795318092,1.4183231603302422,0.0,0.006942165821611338,3.9993012616912376,109.51796279735905,0.0,0.0,2.225189671639902,7.6347053869472274,826.3650043497643,8.93277882538771,1.3156577099738396,0.0,0.007739088668659788,0.0,2.5395785906167445,0.1127644469276571,0.12219993799714829,0.012240039771692622,0.12201393383422261,0.5573731964161595,0.13906479307919375,376.74980229770875,1.2085587627853607,65.63939789611322,2.6211640377591547,12.293609520282734,2.438346280939584,0.7286694113723717,0.0,6.586525267337678,87.43744536212608,0.4448821344296166,10.973548872448951,4.025634141312305,0.082943041302863,4.126046011181109,0.0,0.0,0.0,61.91456326859162,0.003049316555887037,2.2028229032008637,0.013308671108938607,3.016115985402901,17.007132107920317,0.006415686100528152,1.015035530143501,0.0,0.0,1.9742866304317586,18.26654430102143,0.006672977042997784,10.404128653483928,0.1456503239555569,0.01135831762346963,0.43035469464225173,0.029616789384334104,0.3340577974763288,0.21278032876717368,0.0,0.0,0.16945168401279231,3.133153972009415,0.0008047341427480272,3.5360290040399387,0.0,6.683027930533539,32.047408889567265,4.581676895928388,0.017418195698325808,0.0202462097959651,0.0035351761155370857,1.910728916203129,11.690310102248537,0.0,0.2405868071227508,0.45594142264969617,0.07105723799356234,177.71438988739257,0.0,2.7379285433788243,0.05148862752861004,17.58086065682795,0.00041890923387693195,0.21108082042719276,0.010996905277052297,0.1781164800889031,3.4364714237197305,68.89006988204795,110.23826241722686,3.6666813325267498,0.0,0.4758552767861632,77.03947409137388,19.303984224081162,0.24778345229231907,0.0014801279794740725,0.0,0.0013525502544390593,0.48872791565181645,1.768974650548317,338.3037707342157,0.10107279533188236,0.08337250197042559,0.0,0.0,110.1126139193526,40.96774606293069,0.10762459938108325,0.0,2.650526150015705,0.0,34.09622325561356,3.896756826532077,0.00396691751519476,0.008242267638547685,0.0,0.005472019242959231,0.03324700583310554,0.0001287619992492516,0.005575150876060897,27.881421701899292,59.11753158129499,1.5084449667095043,1.1324715532247482,0.38465298334405124,34.55526090050644,0.0,0.4016503585010718,0.0102711934671895,0.026153020232939157,10.888149397600248,61.08243611916317,0.0,0.0,0.01658489161711583,1.2424229242375084,10.05510298882012,0.0,9.58812304867591,22.28045179708909,0.09916210054087772,0.0,0.017539835126457935,0.39446730560187265,15.069525697175706,0.0,0.1892630251828153,0.22818516764968033,0.02596429408218717,0.0,3837.3622382756557
12,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.119210040370283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.495065246494795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15277048791944398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3374993360702474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1873239641267075,0.0,0.0,0.0,0.46448999459560664,0.0,0.0,0.0,0.0,10.013834621908162,11.42739611708023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405197527858923,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4308195151064154,0.0,0.0,0.0,0.9059120243351287,0.0,0.0,7.9072738418260755,0.0,5.050758654445482,0.0,0.0,0.0,0.0,0.0,8.719486172605425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.526039339069314,0.0,0.44620190685223166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.202576348958596,0.0,0.0,0.0,0.7217979475057238,105.00161986364901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.943813593392779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825872539053091,0.0,0.0,0.0,0.0,42.68606669573706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137375981190683,0.0,0.0,0.0,0.0,0.0,240.97680031685897
13,"Bahamas, The",0.0,0.0,0.0,0.0,0.0,0.0,0.00390285200419707,0.04909412239491395,0.0,0.0024110828448312745,0.3095476123844496,0.15689993350281384,0.0,0.0,0.0,0.0,0.1005820097483347,0.0,0.555505047962864,0.024957841250102843,0.0,2.8611649139655864,0.0,0.0,0.0,0.006721423318741827,0.13471859312851536,0.0,0.014703489167572139,0.0,0.0,0.0,0.0,0.0,1.2669232956098695,0.0,0.0,0.0,0.0,0.0040705202970696165,0.7847263709265361,0.25057571066683443,0.0,0.0,0.0,0.18907549647180602,0.0,0.0,0.0,0.0,0.0,0.02306092070374638,0.042485911914174584,0.0,0.012139488500603316,0.7933377819486664,0.06687002101877206,0.029757565804001577,0.153319266535287,0.0,0.0,0.009721439840563145,0.0,0.0,0.0,0.012622010722706703,1.610368449717014,0.0,0.0,0.0,0.0,0.8331224648975424,0.1304390053646077,0.015126929099328439,0.0,0.01655690478063078,0.0,0.14222528940695797,0.0,0.0,0.627412326263809,56.060646510411345,0.1512335264562092,0.004567821670484466,0.07595034691867826,0.013208292489457494,2.185079559382141,0.048623219886243185,0.0036703402183599753,0.0,0.026538428093686797,0.0,0.02811057304466681,0.3954695429359498,10.80660414900013,0.0818821384007386,0.0,0.0,0.042077397219632405,0.0,0.0,0.01188860924324316,0.0,0.0,0.0,0.0,0.0,0.025380541331751143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021483597004481095,0.0,0.0,0.011984554448149795,0.0,0.0,0.009682882983240331,0.0,0.0,0.0,0.21788841624282732,0.0,0.0,0.0,0.0,0.0,0.008255781217882837,0.0,0.0,0.0,0.0,0.07496508595513277,0.0,0.010267893927398767,0.010927173239153848,0.0,2.4056118566119844,0.0,0.023227389551464042,0.0,0.03660668978696406,0.0,0.13161644818219137,0.0,0.0,0.5110458730539894,4.327098633609791,0.027705900642220577,0.03306645871685729,0.0,0.0,0.08688308627383713,0.010797205095434866,0.0,0.0,0.0,0.0,0.004204111102381217,0.007879702694589283,0.0,0.0,0.0006358700172531139,0.0,0.0,0.0,0.0,0.0,0.0,0.05188734340729483,0.0,0.48373166678842416,0.1007133050457278,0.03138237244547477,0.03003347441899863,0.0,0.011564740974101028,0.0,0.0,0.001647846436859325,0.18517837110704122,0.6100128185752419,0.0,0.0,0.0,0.028523261982405103,0.0,0.0,0.0,0.0745171999230826,0.0,0.006716721980704412,0.0,0.0,0.0,0.019371688555031033,0.0042697729586097695,0.0,1.3061329151988041,9.372756397105393,0.004935712163578293,0.0,0.0,0.011225076810324714,0.007604776638002138,0.0,0.0,0.0,0.0007295359685601342,0.0,101.490511460403
14,Bahrain,0.07325860504009162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.36862234633998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.6051370830324,0.0,0.0,0.0,0.0,1.1270889323276074,0.0,0.0,0.0,11.297164925877377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.6700267380709,62.33082454887559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.96730750845883,0.0,0.0,0.0,0.0,0.0,0.0,0.06917133871512172,0.0,0.0,0.0,20.868839642517845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8578287878112605,0.0,0.0,0.0,2.1460159181525644,0.42857398196991,0.0,0.0,0.0,0.0,11.79687556437094,0.0,0.0,0.0,304.9812468125571,0.0,0.0,0.0,0.0,0.0,212.25447054960173,0.0,0.0,0.0,1.6750105742872943,0.0,0.0,0.0,0.0,0.0,0.0,0.7020865540976633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.11303318760051,0.0,0.0,0.0,0.0,1.5516412223495208,0.0,0.0,0.0,0.0,2.443359546520793,0.0,0.0,5.6623056925598885,0.0,0.0,0.0,0.0,1.4123971136337776,1.5199561897387672,0.0,0.0,0.0,0.0,0.0,0.0,2.7304480981937465,2.958185797145527,0.0,0.0,0.0,0.0,0.0,0.0,3.051657029560616,40.57633504978091,0.0,0.0,2509.2388693391886
15,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,7.522911226859843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92563802007065,0.0,0.0,0.0,0.0,0.0,4.330446858641338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.4963469554589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.45124924602032,275.2417745251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.279354893435354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286810068528038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.2427988904357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.795951168171676,0.0,60.90499884871431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.784392628676926,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6509772608966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75943601213882,93.35133069706339,0.0,0.0,0.0,0.0,83.1266981999849,0.0,0.0,0.0,0.0,0.0,2013.1511155002465
16,Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.10790481208579064,0.0,0.0,0.0,0.13804150282009237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846789420355076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17245611341592415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361780565784937,0.0,0.0,0.0,0.0,1.787611858013984,0.0,0.0,0.0,0.0,0.0,2.3079148153086044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4973464752935728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2171563419515583,0.0,2.286963003060331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587742010743491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514828186677747,3.088420391988412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.198274700304367
17,Belarus,0.020976008912863876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539056928040266,0.0,0.0,0.0,6.611361458244122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448193813799773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922041501976662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509812276835032,0.0,0.0,0.0,5.076572712672634,0.0,0.0,0.0,0.0,16.875771343010623,0.0,0.0,0.032775013048544945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.483576344240779,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9429819503165504,0.0,0.0,0.0,0.0,4.966225469707853,0.0,0.0,0.0,0.0,0.0,0.0,13.054871609320118,0.0,35.65514360371443,0.0,0.0,0.0,0.0,0.0,34.78972054702266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12696314429463,0.0,0.5177081402448123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415402818947271,0.0,0.0,0.0,0.0,411.6830340154708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6085996625513634,0.0,0.0,16.69982080216102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.27999193596997,0.0,0.3851866505948216,0.0,0.0,0.0,0.0,0.0,1.2703952790206248,0.0,0.0,0.0,0.0,0.0,817.9091087088669
18,Belgium,0.4519352706376692,5.155261156891706,28.46817096930209,0.0,0.0,0.10529369231103568,0.0,0.0,11.9711898842978,0.0,6.008975270083773,28.837125709310268,0.7422286255129544,0.0,0.0,4.040891113564006,0.0,1.5441977180570412,0.0,0.0,0.8686438263335245,0.0,0.0,0.0,4.354388501242727,0.0,17.285867291288383,0.0,29.387283363514257,0.0,1.1564077230734982,0.0,0.0,12.324812271471187,5.799488695560346,0.0,0.0,0.0,0.0,0.3445246235154929,113.00579849870162,5.672728175405537,0.0,0.7260167344455334,0.0,0.0,1.7259819683186315,5.455880037162412,0.0,0.0,1.0640935467662913,27.59597418111933,29.740138339922208,0.0,0.0,5.171351624251909,0.0,10.098175801275572,0.0,0.0,0.0,3.1515126171525036,1.248877001171216,0.0,0.0,16.108821843917926,2227.1943538663613,0.0,0.0,0.0,5.868824007869647,332.8484463124315,21.879279376354532,10.360432106423032,0.0,0.0,0.0,0.0,1.586052525399177,0.0,0.0,1.0058018582703354,0.0,0.0,47.73394052246093,0.0,70.37742726652796,5.283568011032267,5.729670768860495,1.4652188042581535,5.758838896330035,0.0,8.239613061292351,396.0905009702985,0.0,35.77557079719128,0.34661224575375177,0.2586862756529388,0.0,0.0,0.0,3.4526935842923985,22.70666762039064,0.0,6.533852956611015,0.0,5.455135070944066,30.991562258015037,0.0,0.0,0.0,0.0,4.576546822106858,226.95690257882003,0.0,3.0931904722486614,0.0,0.0,0.0,0.0,0.0,1.0577344927331847,0.0,0.0,2.1218221327151787,3.757891822206837,0.0,0.0,0.0,0.0,5.650512442625633,482.085831491318,0.0,0.0,0.0,6.277170861321963,180.34053696753637,0.0,0.0,0.0,3.078321144562652,100.79366243223785,0.0,8.225399324912205,0.0,29.30379556815265,0.0,0.0,0.0,0.0,4.105852430082972,32.66929806247449,117.41365475265859,68.40706631057753,0.0,0.0,54.41847613064596,31.019660234090708,4.39465223944652,0.0,0.0,0.0,0.0,13.016393346814892,58.47503601729568,0.0,0.37676667323387275,0.0,0.0,23.50672475811758,3.43007741461384,0.0,0.0,1.4779712556315177,0.0,361.1686343907423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65103725671679,16.911550341381552,1.4348189116548877,0.0,0.0,39.499531487166934,0.0,6.100218444403357,0.0,0.0,24.74318539316787,37.178548406556395,0.0,0.0,0.0,0.0,6.097491465412506,0.0,46.462365497551346,49.079837313647175,0.0,0.0,0.0,0.0,9.896946162444207,0.0,0.0,0.0,0.0,0.0,5769.809898488629
19,Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615332095695405,0.0,0.0,0.0,0.0,0.0,5.017489122896515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.41248269551653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30040473493901765,0.0,0.0,0.0,0.0,0.0,108.42569011854096,0.0,0.0,0.0,0.05825895492842812,17.422908584646148,0.04009532355203031,0.0,0.0,1.4543965905065492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2182377206268755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46985833866765275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.497020162794865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413504868112452,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44909261762532604,6.592351157999361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86116981962104
20,Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.799727413002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951325837685322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.082304513470838,0.0,0.0,0.0,0.0,0.0,20.56977865649846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.668766127012257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.638357517751835,597.1595144057594,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.354017310370093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.2237917815511
21,Bermuda,0.0005691430811483736,0.002824992168035867,0.012126132093129008,0.0,0.0,0.00017931949023614809,0.013332624973128402,0.01672865891858979,0.00855431740398619,0.0020944790323735077,0.4385748815869063,0.2117348826721687,0.000582755992890111,0.0,0.0,0.16903385893163417,0.3426108807170325,0.010413905247171834,0.42284343093440097,0.09664360671439258,0.00650389183274606,0.0,0.004381155459086146,0.005180034589646015,0.0012264542905966065,0.0,0.12755058531917945,0.0,0.014254875759523894,0.010760459536384387,0.0,0.03499335191601587,0.0018862561325104078,0.006547982522232899,2.2985248113848478,0.0,0.0,0.0,0.0,0.002944027648998546,0.318187305917354,0.052510093239572,0.0,1.1397127314595911e-05,0.0,0.05389574349943174,0.0012695753871532437,0.015879922524861312,0.0,0.0,0.0045296848234342635,0.07451933455198216,0.11645658605099757,0.0,0.010096575381681995,0.42749736658508397,0.17179319837837956,0.08233948480248654,0.031749557583620025,0.0,0.0,0.007979144274000448,0.013299899032927064,0.0,0.0030632103097509855,0.01844755900992578,1.337860279864206,0.0,0.0,0.00848954809864555,0.002526804704253295,0.685347150438638,0.11978059512860224,0.0020902792821975956,0.0,0.02720884202705984,0.0,0.07554740591548806,0.0,0.0,0.06326194512478936,3.8625417224580256,0.045178509193102456,0.018490558765777966,0.11837106402547423,0.00677099953414454,2.3982044180195863,0.08230237564140694,0.010233013557829032,0.001893731258085277,0.20683254484613597,0.0,0.04335899819554726,0.37377772506845064,3.407143573134174,0.12059975070234856,0.0059141281905188015,0.0,0.37551333961784655,0.02303539348355145,0.0,0.02027155961678966,0.0,1.2345411157437394e-05,0.0,0.00024075733250283486,0.007926844021062364,0.04988215098778875,0.001808402301132734,0.0,0.0,0.0,0.011498350503448718,0.07365542056863479,0.0,0.0005043286101315879,0.009385709569218022,0.0032797940308878803,0.04636961274397481,0.00348630734748619,0.0,0.016514228241597567,0.0,0.0,0.044443541285474814,0.10438153921779189,0.0,0.0,0.0,0.0,0.0,0.057945502458649024,0.0,0.0010073240147158743,6.309473133233602e-05,0.12602716829191726,0.06842274430577389,0.0,0.0354826194824876,0.007410643223658715,0.0,0.7770839905006145,0.0,0.03514986542810837,0.001707353807652355,0.06990041153185857,0.0008807347720570267,0.05486695841953404,0.00021599849997645324,0.0,0.0662871064734572,6.116881823930354,0.05588956213247782,3.54268920463914,0.0,0.038068422142893056,0.06596433762395042,0.014991003512319157,0.0013980530602160726,0.0,0.0,0.0,0.003215059037466244,0.018658982644652933,0.018852754840622137,0.009706222114397641,0.002262170009371279,0.0,0.0,0.003785313758817235,0.0066970814091904035,0.0,0.0,0.218012542207652,0.0,0.24422613793688566,1.0223742834885572,0.1825852343468427,0.04562553706343419,0.0,0.034254697917382386,0.00026437949122063673,2.7141206140399848e-05,0.0005227785080291533,0.33166406192893116,0.2202133750111719,0.0005068559174793632,0.0,0.05446918718702451,0.2518395340155668,0.0,0.0,0.003216391428609587,0.09553899185980409,0.006430373674832224,0.0027829735080777216,0.0,0.0,0.0015126261235407995,0.0541539833420548,0.009444034940075152,0.0,3.6320311040811952,7.191134996596643,0.003373819096046473,0.0,0.0,0.004167590266397813,0.04041599279217871,0.0,0.0007886888166791057,0.002811755234837529,0.0010581522144542594,0.0,44.3400217098933
